pouring.2,bfs-prev,1,21.47
production_cell.1,bfs-prev,1,20.1
production_cell.2,bfs-prev,1,20.04
production_cell.3,bfs-prev,1,27.94
production_cell.4,bfs-prev,1,24.03
production_cell.5,bfs-prev,1,50.11
production_cell.6,bfs-prev,1,112.76
protocols.1,bfs-prev,1,9.66
protocols.2,bfs-prev,1,20.0
protocols.3,bfs-prev,1,17.68
protocols.4,bfs-prev,1,20.1
protocols.5,bfs-prev,1,20.63
public_subscribe.1,bfs-prev,1,19.73
public_subscribe.2,bfs-prev,1,48.41
public_subscribe.3,bfs-prev,1,48.49
public_subscribe.4,bfs-prev,1,48.43
reader_writer.1,bfs-prev,1,13.98
reader_writer.2,bfs-prev,1,15.44
reader_writer.3,bfs-prev,1,19.33
rether.1,bfs-prev,1,19.68
rether.2,bfs-prev,1,20.27
rether.3,bfs-prev,1,54.6
rether.4,bfs-prev,1,139.68
rether.5,bfs-prev,1,312.04
rether.6,bfs-prev,1,556.79
rether.7,bfs-prev,1,508.48
rushhour.1,bfs-prev,1,19.82
rushhour.2,bfs-prev,1,20.45
rushhour.3,bfs-prev,1,186.25
rushhour.4,bfs-prev,1,382.73
schedule_world.1,bfs-prev,1,19.8
schedule_world.2,bfs-prev,1,22.67
schedule_world.3,bfs-prev,1,85.61
sokoban.1,bfs-prev,1,36.53
sokoban.2,bfs-prev,1,134.25
sorter.1,bfs-prev,1,19.76
sorter.2,bfs-prev,1,19.69
sorter.3,bfs-prev,1,37.88
sorter.4,bfs-prev,1,133.76
sorter.5,bfs-prev,1,25.51
synapse.1,bfs-prev,1,20.21
synapse.2,bfs-prev,1,20.24
synapse.3,bfs-prev,1,22.29
synapse.4,bfs-prev,1,30.72
synapse.5,bfs-prev,1,20.83
synapse.6,bfs-prev,1,23.98
synapse.7,bfs-prev,1,43.92
szymanski.1,bfs-prev,1,20.08
szymanski.2,bfs-prev,1,20.13
szymanski.3,bfs-prev,1,25.48
szymanski.4,bfs-prev,1,30.34
szymanski.5,bfs-prev,1,108.24
telephony.1,bfs-prev,1,19.46
telephony.2,bfs-prev,1,20.03
telephony.3,bfs-prev,1,22.81
telephony.4,bfs-prev,1,39.82
telephony.5,bfs-prev,1,510.63
telephony.6,bfs-prev,1,706.4
telephony.7,bfs-prev,1,56.98
telephony.8,bfs-prev,1,842.61
adding.1,par-prev,48,3.51
adding.2,par-prev,48,12.26
adding.3,par-prev,48,12.1
adding.4,par-prev,48,34.02
adding.5,par-prev,48,32.43
adding.6,par-prev,48,48.22
anderson.1,par-prev,48,12.12
anderson.2,par-prev,48,2.53
anderson.3,par-prev,48,49.67
anderson.4,par-prev,48,2.25
anderson.6,par-prev,48,2.65
anderson.8,par-prev,48,6.71
at.1,par-prev,48,2.01
at.2,par-prev,48,1.96
at.3,par-prev,48,2.19
at.4,par-prev,48,2.13
at.5,par-prev,48,2.82
at.6,par-prev,48,5.23
at.7,par-prev,48,5.52
bakery.1,par-prev,48,3.49
bakery.2,par-prev,48,3.19
bakery.3,par-prev,48,2.2
bakery.4,par-prev,48,2.24
bakery.5,par-prev,48,4.5
bakery.6,par-prev,48,3.52
bakery.7,par-prev,48,9.7
bakery.8,par-prev,48,15.39
blocks.2,par-prev,48,1.78
blocks.3,par-prev,48,2.0
blocks.4,par-prev,48,16.5
bopdp.1,par-prev,48,1.88
bopdp.2,par-prev,48,2.17
bopdp.3,par-prev,48,2.05
bridge.1,par-prev,48,1.54
bridge.2,par-prev,48,1.52
bridge.3,par-prev,48,1.63
brp.1,par-prev,48,2.11
brp.2,par-prev,48,2.17
brp.3,par-prev,48,2.76
brp.4,par-prev,48,4.1
brp.5,par-prev,48,4.63
brp.6,par-prev,48,5.84
brp2.1,par-prev,48,2.73
brp2.2,par-prev,48,2.7
brp2.3,par-prev,48,2.72
brp2.4,par-prev,48,3.62
brp2.5,par-prev,48,3.29
brp2.6,par-prev,48,8.18
cambridge.1,par-prev,48,2.08
cambridge.2,par-prev,48,1.93
cambridge.3,par-prev,48,2.0
cambridge.4,par-prev,48,2.25
cambridge.5,par-prev,48,2.87
cambridge.6,par-prev,48,6.14
cambridge.7,par-prev,48,14.51
collision.1,par-prev,48,2.3
collision.2,par-prev,48,2.19
collision.3,par-prev,48,2.21
collision.4,par-prev,48,7.93
collision.5,par-prev,48,12.8
collision.6,par-prev,48,219.58
cyclic_scheduler.1,par-prev,48,2.53
cyclic_scheduler.2,par-prev,48,3.04
cyclic_scheduler.3,par-prev,48,2.34
cyclic_scheduler.4,par-prev,48,2.79
driving_phils.1,par-prev,48,2.36
driving_phils.2,par-prev,48,2.43
driving_phils.3,par-prev,48,55.22
driving_phils.4,par-prev,48,19.03
driving_phils.5,par-prev,48,154.31
elevator.1,par-prev,48,1.68
elevator.2,par-prev,48,1.7
elevator.3,par-prev,48,2.22
elevator.4,par-prev,48,2.34
elevator.5,par-prev,48,53.43
elevator2.1,par-prev,48,2.9
elevator2.2,par-prev,48,2.12
elevator2.3,par-prev,48,3.03
elevator_planning.1,par-prev,48,2.38
elevator_planning.2,par-prev,48,3.07
elevator_planning.3,par-prev,48,2.79
exit.1,par-prev,48,2.31
exit.2,par-prev,48,1.95
exit.3,par-prev,48,2.19
exit.4,par-prev,48,12.72
exit.5,par-prev,48,1.83
extinction.1,par-prev,48,1.8
extinction.2,par-prev,48,1.77
extinction.3,par-prev,48,2.0
extinction.4,par-prev,48,2.11
firewire_link.1,par-prev,48,1.57
firewire_link.2,par-prev,48,1.9
firewire_link.3,par-prev,48,14.29
firewire_link.4,par-prev,48,1.44
firewire_link.5,par-prev,48,5.82
firewire_link.7,par-prev,48,1.81
firewire_tree.1,par-prev,48,0.98
firewire_tree.2,par-prev,48,1.35
firewire_tree.3,par-prev,48,1.94
firewire_tree.4,par-prev,48,2.64
firewire_tree.5,par-prev,48,8.54
fischer.1,par-prev,48,2.63
fischer.2,par-prev,48,2.65
fischer.3,par-prev,48,2.32
fischer.4,par-prev,48,2.29
fischer.5,par-prev,48,3.28
fischer.6,par-prev,48,2.48
fischer.7,par-prev,48,3.61
frogs.1,par-prev,48,4.22
